id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-1101,"Pork sausage, saveloy type",kød,"Pork sausage, saveloy type fra Frida DTU database",271.88,11.2,0.8,24.35,,"{""A"":0,""D"":0.11,""E"":0.34,""B1"":0.314,""B2"":0.13,""B3"":2.6,""Folate"":2,""C"":75}","{""sodium"":1065,""potassium"":219,""calcium"":27,""magnesium"":17,""iron"":0.69,""zinc"":1.05,""selenium"":6.04,""phosphor"":228}",frida_dtu,1101,true
frida-1102,"Sapotes, raw",andre,"Sapotes, raw fra Frida DTU database",143.68,2.12,31.15,0.6,,"{""A"":41.67,""D"":0,""B1"":0.01,""B2"":0.02,""B3"":1.8,""C"":20}","{""sodium"":10,""potassium"":344,""calcium"":39,""magnesium"":30,""iron"":1,""phosphor"":28}",frida_dtu,1102,true
frida-1103,"Pork scratchings",kød,"Pork scratchings fra Frida DTU database",579.52,54,,40.33,,"{""D"":0,""B1"":0,""B2"":0.127,""B3"":1.82,""Folate"":23}","{""sodium"":1,""potassium"":146,""calcium"":27,""magnesium"":10,""iron"":1,""zinc"":0.59,""selenium"":14,""phosphor"":96}",frida_dtu,1103,true
frida-1104,"Pork sausage, malakoff",kød,"Pork sausage, malakoff fra Frida DTU database",273.3,9.8,3.8,23.7,,"{""A"":0,""C"":0}","{""sodium"":1139,""potassium"":131,""iron"":1.37,""zinc"":1.7}",frida_dtu,1104,true
frida-1105,"Mackerel, filet, in natural juices, canned",fisk,"Mackerel, filet, in natural juices, canned fra Frida DTU database",224,19.03,,16.43,,"{""A"":22.17,""D"":2.7,""E"":0.9,""B1"":0.06,""B2"":0.16,""B3"":6.6,""Folate"":3,""C"":0.18}","{""sodium"":590,""potassium"":315,""calcium"":15,""magnesium"":24,""iron"":1.1,""zinc"":1.6,""selenium"":36,""phosphor"":220}",frida_dtu,1105,true
frida-1106,"Sandwich, rib roast",andre,"Sandwich, rib roast fra Frida DTU database",277.1,12.3,24.4,14.1,,"{}","{""sodium"":366,""potassium"":217,""zinc"":1.6}",frida_dtu,1106,true
frida-1107,"Milk, skimmed, with chocolate",mejeriprodukter,"Milk, skimmed, with chocolate fra Frida DTU database",58.17,4,9.3,0.49,,"{""A"":4.33,""D"":0.01,""E"":0.01,""B1"":0.035,""B2"":0.164,""B3"":0.13,""Folate"":4,""C"":0}","{""sodium"":37,""potassium"":178,""calcium"":108,""magnesium"":16,""iron"":0.36,""zinc"":0.44,""selenium"":1.35,""phosphor"":91}",frida_dtu,1107,true
frida-1108,"Milk, skimmed, with chocolate (UHT)",mejeriprodukter,"Milk, skimmed, with chocolate (UHT) fra Frida DTU database",59.29,3.6,9.26,0.5,,"{""A"":4.33,""D"":0.01,""E"":0.01,""B1"":0.027,""B2"":0.164,""B3"":0.14,""Folate"":4,""C"":0}","{""sodium"":45,""potassium"":211,""calcium"":119,""magnesium"":22,""iron"":0.03,""zinc"":0.5,""selenium"":1.3,""phosphor"":98}",frida_dtu,1108,true
frida-1109,"Beef, striploin cap on",kød,"Beef, striploin cap on fra Frida DTU database",,1110,,,,"{""B1"":2410,""B2"":2510,""B3"":2620}","{""calcium"":3030,""magnesium"":3040}",frida_dtu,1109,true
frida-1110,"Cheese, Camembert, 30 % fidm.",mejeriprodukter,"Cheese, Camembert, 30 % fidm. fra Frida DTU database",199,25,,11,,"{""A"":101,""D"":0.14,""E"":0.28,""B1"":0.045,""B2"":0.45,""B3"":1.8,""Folate"":62,""C"":0}","{""sodium"":1297,""potassium"":187,""calcium"":720,""magnesium"":20,""iron"":0.18,""zinc"":2.38,""selenium"":8.5,""phosphor"":370}",frida_dtu,1110,true
frida-1111,"Alfalfa seeds, sprouted, raw",andre,"Alfalfa seeds, sprouted, raw fra Frida DTU database",26.77,3.99,0.3,0.69,,"{""A"":16,""D"":0,""E"":0.2,""B1"":0.076,""B2"":0.126,""B3"":0.48,""Folate"":36,""C"":8.2}","{""sodium"":6,""potassium"":79,""calcium"":32,""magnesium"":27,""iron"":0.96,""zinc"":0.92,""selenium"":1,""phosphor"":70}",frida_dtu,1111,true
frida-1112,"Pork, meat, approx. 20 % fat, raw",kød,"Pork, meat, approx. 20 % fat, raw fra Frida DTU database",242.68,17.92,,19,,"{""A"":8.95,""D"":0.11,""E"":0.1,""B1"":0.72,""B2"":0.22,""B3"":3.5,""Folate"":2,""C"":0}","{""sodium"":68,""potassium"":301,""calcium"":9,""magnesium"":20,""iron"":0.75,""zinc"":3.6,""selenium"":6.9,""phosphor"":170}",frida_dtu,1112,true
frida-1114,"Liquorice, salt",kornprodukter,"Liquorice, salt fra Frida DTU database",354.8,6.7,43.4,1,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""Folate"":0,""C"":0}","{""sodium"":519,""potassium"":415,""calcium"":30,""magnesium"":25,""iron"":3.1,""zinc"":0.31,""selenium"":0.5,""phosphor"":26}",frida_dtu,1114,true
frida-1115,"Biscuit, 20-30% wholemeal, digestive type",andre,"Biscuit, 20-30% wholemeal, digestive type fra Frida DTU database",459.65,6.52,66.52,16.49,,"{""A"":0,""D"":0,""E"":1.3,""B1"":0.098,""B2"":0.035,""B3"":1.83,""Folate"":12.7,""C"":0}","{""sodium"":519,""potassium"":174,""calcium"":26,""magnesium"":30,""iron"":1.17,""zinc"":0.67,""selenium"":3,""phosphor"":116}",frida_dtu,1115,true
frida-1117,"Pork, loin with rind, raw",kød,"Pork, loin with rind, raw fra Frida DTU database",268,18.26,,21.66,,"{""A"":9.53,""D"":0.08,""E"":0.41,""B1"":0.628,""B2"":0.121,""B3"":5.49,""Folate"":4.6,""C"":0}","{""sodium"":52,""potassium"":292,""calcium"":6,""magnesium"":18,""iron"":0.43,""zinc"":1.26,""selenium"":7.15,""phosphor"":160}",frida_dtu,1117,true
frida-1118,"Fruit gums",frugt,"Fruit gums fra Frida DTU database",348.9,5.48,74.4,0.9,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""Folate"":0,""C"":0}","{""sodium"":62,""potassium"":12,""calcium"":9,""magnesium"":2,""iron"":0,""zinc"":0,""selenium"":0,""phosphor"":4}",frida_dtu,1118,true
frida-1120,"Sprat (sardine), in oil, canned",fedtstoffer,"Sprat (sardine), in oil, canned fra Frida DTU database",204.69,24.6,,11.34,,"{""A"":18,""D"":12,""E"":2.31,""B1"":0.1,""B2"":0.17,""B3"":5.3,""Folate"":6,""C"":0}","{""sodium"":329,""potassium"":353,""calcium"":420,""magnesium"":39,""iron"":2,""zinc"":2.2,""selenium"":35,""phosphor"":450}",frida_dtu,1120,true
frida-1121,"Sardine, in oil, canned",fedtstoffer,"Sardine, in oil, canned fra Frida DTU database",204.69,24.6,,11.34,,"{""A"":18,""D"":12,""E"":1.7,""B1"":0.1,""B2"":0.17,""B3"":5.3,""Folate"":6,""C"":0}","{""sodium"":329,""potassium"":353,""calcium"":420,""magnesium"":39,""iron"":2,""zinc"":2.2,""selenium"":35,""phosphor"":450}",frida_dtu,1121,true
frida-1122,"Cream Crackers",mejeriprodukter,"Cream Crackers fra Frida DTU database",442.7,9.39,64.19,13.87,,"{""A"":0,""D"":0,""B1"":0,""B2"":0,""B3"":2,""C"":0}","{""sodium"":800,""potassium"":120,""calcium"":110,""magnesium"":25,""iron"":2,""zinc"":1,""selenium"":3,""phosphor"":110}",frida_dtu,1122,true
frida-1124,"Pork, thin belly with rind, raw",kød,"Pork, thin belly with rind, raw fra Frida DTU database",294,16,,25.45,,"{""A"":8.85,""D"":0.11,""E"":0.34,""B1"":0.549,""B2"":0.133,""B3"":4.52,""Folate"":5.05,""C"":0}","{""sodium"":61,""potassium"":239,""calcium"":6,""magnesium"":15,""iron"":0.51,""zinc"":1.49,""selenium"":6.9,""phosphor"":144}",frida_dtu,1124,true
frida-1125,"Human milk, colostrum",mejeriprodukter,"Human milk, colostrum fra Frida DTU database",57.8,2,6.6,2.6,,"{""A"":177.5,""D"":0.07,""E"":1.3,""B1"":0,""B2"":0.03,""B3"":0.1,""Folate"":2,""C"":7}","{""sodium"":47,""potassium"":70,""calcium"":28,""magnesium"":3,""zinc"":0.6,""phosphor"":14}",frida_dtu,1125,true
frida-1126,"Breakfast cereal, Havrefras",kornprodukter,"Breakfast cereal, Havrefras fra Frida DTU database",377.26,13.2,56.4,6.64,,"{""A"":0.5,""D"":0,""E"":0.61,""B1"":1.22,""B2"":1.38,""B3"":10,""Folate"":47,""C"":0}","{""sodium"":1225,""potassium"":484,""calcium"":49,""magnesium"":102,""iron"":6.43,""zinc"":3.44,""selenium"":0.01,""phosphor"":614}",frida_dtu,1126,true
frida-1128,"Pork/beef sausage, saveloy type",kød,"Pork/beef sausage, saveloy type fra Frida DTU database",276.75,11.14,3.8,23.74,,"{""A"":0,""D"":0.11,""B1"":0.349,""B2"":0.148,""B3"":2.7,""Folate"":4.8,""C"":0}","{""sodium"":1152,""potassium"":174,""calcium"":22,""magnesium"":16,""iron"":0.76,""zinc"":1,""selenium"":7.3,""phosphor"":228}",frida_dtu,1128,true
frida-1131,"Mint jelly",andre,"Mint jelly fra Frida DTU database",268.5,0.5,57,0.5,,"{}","{""sodium"":20}",frida_dtu,1131,true
frida-1132,"Herring, autumn, raw",andre,"Herring, autumn, raw fra Frida DTU database",248,19.3,,19,,"{""A"":45,""D"":8.3,""E"":1.8,""B1"":0.06,""B2"":0.2,""B3"":4.5,""Folate"":3,""C"":0.5}","{""sodium"":47,""potassium"":317,""calcium"":50,""magnesium"":26,""iron"":1.3,""zinc"":0.85,""selenium"":32.3,""phosphor"":320}",frida_dtu,1132,true
frida-1134,"Baby food, infant formula, low iron content, prepared",andre,"Baby food, infant formula, low iron content, prepared fra Frida DTU database",61,1.2,10.8,3.5,,"{""A"":70,""D"":1,""E"":0.8,""B1"":0.05,""B2"":0.1,""B3"":0.7,""Folate"":6,""C"":6.7}","{""sodium"":15,""potassium"":59,""calcium"":41,""magnesium"":5,""iron"":0.4,""zinc"":0.5,""selenium"":1.3,""phosphor"":21}",frida_dtu,1134,true
frida-1135,"Vecao",andre,"Vecao fra Frida DTU database",561.06,3.26,52.4,33.9,,"{""A"":0.7,""D"":0,""E"":1.4,""B1"":0,""B2"":0,""B3"":1,""Folate"":8.2,""C"":0}","{""sodium"":17,""potassium"":528,""calcium"":15,""magnesium"":92,""iron"":4.2,""zinc"":1.56,""selenium"":2.8,""phosphor"":132}",frida_dtu,1135,true
frida-1136,"Pork, mettwurst, smoked",kød,"Pork, mettwurst, smoked fra Frida DTU database",279.27,11.55,4.13,24.31,,"{""A"":8.7,""D"":0.11,""E"":0.59,""B1"":0.349,""B2"":0.148,""B3"":2.7,""Folate"":1.5,""C"":32.4}","{""sodium"":1050,""potassium"":203,""calcium"":22,""magnesium"":16,""iron"":0.84,""zinc"":1.19,""selenium"":7.3,""phosphor"":224}",frida_dtu,1136,true
frida-1137,"Bacon, sliced, raw",andre,"Bacon, sliced, raw fra Frida DTU database",262.52,15.9,,21.85,,"{""A"":3.5,""D"":0.11,""E"":0.44,""B1"":0.7,""B2"":0.142,""B3"":5.4,""Folate"":1.3,""C"":8.3}","{""sodium"":1225,""potassium"":283,""calcium"":6,""magnesium"":18,""iron"":0.52,""zinc"":1.68,""selenium"":8.3,""phosphor"":167}",frida_dtu,1137,true
frida-1138,"Sandwich with ham and cheese, toasted, fast food",mejeriprodukter,"Sandwich with ham and cheese, toasted, fast food fra Frida DTU database",297.75,11,32.78,13.25,,"{""A"":44.5,""D"":0.7,""E"":1,""B1"":0.191,""B2"":0.113,""B3"":0.64,""Folate"":23.1,""C"":1.7}","{""sodium"":740,""potassium"":143,""calcium"":136,""magnesium"":22,""iron"":0.72,""zinc"":1.4,""selenium"":5.8,""phosphor"":221}",frida_dtu,1138,true
frida-1142,"Alfalfa seeds",andre,"Alfalfa seeds fra Frida DTU database",405.2,35.1,33.9,12.6,,"{""B1"":1.08,""B2"":0.58,""B3"":1.8,""C"":26}","{""sodium"":79,""calcium"":136,""iron"":12.9,""zinc"":6.9,""selenium"":90}",frida_dtu,1142,true
frida-1143,"Pork, sausage, frankfurter",kød,"Pork, sausage, frankfurter fra Frida DTU database",187.6,,4.33,20.8,,"{""A"":0,""D"":0,""E"":0.1,""B1"":0.14,""B2"":0.2,""B3"":1.8,""Folate"":2,""C"":24}","{""potassium"":156,""calcium"":25,""magnesium"":21,""iron"":1.3,""zinc"":1.4,""selenium"":7.2,""phosphor"":223}",frida_dtu,1143,true
frida-1147,"Salad dressing, mayonnaise",andre,"Salad dressing, mayonnaise fra Frida DTU database",347.7,1.17,12.5,32.5,,"{""A"":3.5,""D"":0,""E"":2.62,""B1"":0.019,""B2"":0.053,""B3"":0.19,""Folate"":0,""C"":0}","{""sodium"":668,""potassium"":91,""calcium"":20,""magnesium"":7,""iron"":0.32,""zinc"":0.21,""selenium"":0.19,""phosphor"":19}",frida_dtu,1147,true
frida-1148,"Rye-flour, bolted (extraction rate 70 %)",kornprodukter,"Rye-flour, bolted (extraction rate 70 %) fra Frida DTU database",341.56,6.1,73.5,1.4,,"{""E"":0.29,""B1"":0.234,""B2"":0.049,""B3"":1.3}","{""sodium"":2,""potassium"":204,""calcium"":18,""magnesium"":26,""iron"":1.08,""zinc"":0.89,""phosphor"":119}",frida_dtu,1148,true
frida-1149,"Beef, entrecote cap on",kød,"Beef, entrecote cap on fra Frida DTU database",,1110,,,,"{""B1"":2410,""B2"":2510,""B3"":2620}","{""calcium"":3030,""magnesium"":3040}",frida_dtu,1149,true
frida-1150,"Kippers, in oil, canned",fedtstoffer,"Kippers, in oil, canned fra Frida DTU database",249,20.5,,18.5,,"{""A"":15,""D"":6,""E"":1,""B1"":0.04,""B2"":0.2,""B3"":3.83,""Folate"":0,""C"":0}","{""sodium"":500,""potassium"":360,""calcium"":50,""magnesium"":35,""iron"":0.8,""zinc"":0.7,""phosphor"":325}",frida_dtu,1150,true
frida-1152,"Herring, salted, ripened",andre,"Herring, salted, ripened fra Frida DTU database",263.9,13.1,,23.5,,"{""A"":48,""D"":11,""E"":2.3,""B1"":0,""B2"":0.22,""B3"":3,""Folate"":6,""C"":0}","{""sodium"":5,""potassium"":128,""calcium"":60,""magnesium"":27,""iron"":1.1,""zinc"":1,""selenium"":22,""phosphor"":180}",frida_dtu,1152,true
frida-1153,"Milk, 1.5 % fat, cultured, kefir",mejeriprodukter,"Milk, 1.5 % fat, cultured, kefir fra Frida DTU database",48,4,3.78,1.59,,"{""A"":15.17,""D"":0.04,""E"":0.04,""B1"":0.046,""B2"":0.174,""B3"":0.09,""Folate"":11.5,""C"":1.3}","{""sodium"":43,""potassium"":153,""calcium"":121,""magnesium"":12,""iron"":0.03,""zinc"":0.41,""selenium"":1.3,""phosphor"":96}",frida_dtu,1153,true
frida-1154,"Milk, partly skimmed, organic, 1.5 % fat",mejeriprodukter,"Milk, partly skimmed, organic, 1.5 % fat fra Frida DTU database",47.3,3.38,4.6,1.5,,"{""A"":19,""D"":0.05,""E"":0.04,""B1"":0.04,""B2"":0.18,""B3"":0.09}","{""sodium"":36,""potassium"":161,""calcium"":126,""magnesium"":12,""iron"":0.01,""zinc"":0.37,""selenium"":2.3,""phosphor"":97}",frida_dtu,1154,true
frida-1156,"Salad dressing, oil and vinegar",fedtstoffer,"Salad dressing, oil and vinegar fra Frida DTU database",350.3,0.56,7.8,34.3,,"{""A"":0.4,""E"":3.48}","{""sodium"":1054,""potassium"":88,""calcium"":14,""magnesium"":6,""iron"":0.27,""zinc"":0.15}",frida_dtu,1156,true
frida-1157,"Nutmeg, whole",andre,"Nutmeg, whole fra Frida DTU database",506.59,6,4,36.31,,"{""A"":2.67,""D"":0,""E"":0,""B1"":0.346,""B2"":0.057,""B3"":1.3,""Folate"":76,""C"":3}","{""sodium"":16,""potassium"":350,""calcium"":184,""magnesium"":183,""iron"":3,""zinc"":2.15,""selenium"":2,""phosphor"":213}",frida_dtu,1157,true
frida-1158,"Pork, flank, spiced, cooked",kød,"Pork, flank, spiced, cooked fra Frida DTU database",272.26,15.3,,23.13,,"{""A"":0,""D"":0.11,""E"":0.44,""B1"":0.48,""B2"":0.115,""B3"":4,""Folate"":2.2,""C"":23}","{""sodium"":1160,""potassium"":206,""calcium"":7,""magnesium"":16,""iron"":1,""zinc"":1.59,""selenium"":8,""phosphor"":229}",frida_dtu,1158,true
frida-1159,"Brussels sprouts, winter (January to April), raw",andre,"Brussels sprouts, winter (January to April), raw fra Frida DTU database",50.7,4.4,4.4,0.5,,"{""A"":0,""D"":0,""B3"":0.83,""C"":101}","{""sodium"":8}",frida_dtu,1159,true
frida-1160,"Chervil, raw",andre,"Chervil, raw fra Frida DTU database",21,2.2,1,1,,"{""A"":245,""D"":0,""E"":2.9,""B1"":0.125,""B2"":0,""B3"":1.5,""Folate"":176,""C"":37}","{""sodium"":10,""potassium"":597,""calcium"":400,""magnesium"":34,""iron"":1.6,""zinc"":1.1,""selenium"":0.1,""phosphor"":41}",frida_dtu,1160,true
frida-1161,"Pork sausage, Thüringer bratwurst",kød,"Pork sausage, Thüringer bratwurst fra Frida DTU database",282.9,14.4,0.6,24.5,,"{""A"":0,""D"":0.5,""B1"":0.349,""B2"":0.148,""B3"":3,""Folate"":4.8,""C"":0}","{""sodium"":885,""potassium"":229,""calcium"":22,""magnesium"":16,""iron"":0.81,""zinc"":2.6,""selenium"":7.3,""phosphor"":224}",frida_dtu,1161,true
frida-1162,"Peanut butter",mejeriprodukter,"Peanut butter fra Frida DTU database",636.9,22.6,12.18,53.7,,"{""A"":0,""D"":0,""E"":4.7,""B1"":0.17,""B2"":0.1,""B3"":15,""Folate"":16,""C"":0}","{""sodium"":350,""potassium"":700,""calcium"":37,""magnesium"":180,""iron"":2.1,""zinc"":3,""selenium"":6.9,""phosphor"":330}",frida_dtu,1162,true
frida-1163,"Pork sausage, polony type",kød,"Pork sausage, polony type fra Frida DTU database",284,15.2,,24.8,,"{""A"":0,""D"":0.11,""C"":0}","{""sodium"":982,""potassium"":240,""iron"":1.02,""zinc"":2}",frida_dtu,1163,true
frida-1164,"Sweetcorn, kernels, canned",andre,"Sweetcorn, kernels, canned fra Frida DTU database",101.3,3.06,16.1,1.1,,"{""A"":3.67,""D"":0,""E"":0.5,""B1"":0.05,""B2"":0.08,""B3"":1.2,""Folate"":9,""C"":5}","{""sodium"":310,""potassium"":200,""calcium"":3,""magnesium"":23,""iron"":0.6,""zinc"":0.6,""selenium"":0,""phosphor"":62}",frida_dtu,1164,true
frida-1166,"Apple, dried",frugt,"Apple, dried fra Frida DTU database",252.76,0.93,41,0.32,,"{""A"":0,""D"":0,""B1"":0.065,""B2"":0.1,""B3"":0.6,""Folate"":3,""C"":3.9}","{""sodium"":87,""potassium"":450,""calcium"":30,""magnesium"":5,""iron"":1,""zinc"":0.2,""selenium"":0.5,""phosphor"":38}",frida_dtu,1166,true
frida-1167,"Human milk, transitional (10th day post partum)",mejeriprodukter,"Human milk, transitional (10th day post partum) fra Frida DTU database",66.9,1.5,6.9,3.7,,"{""A"":91.17,""D"":0.08,""E"":0.09,""B1"":0.01,""B2"":0.03,""B3"":0.1,""Folate"":3,""C"":6}","{""sodium"":30,""potassium"":57,""calcium"":25,""magnesium"":3,""iron"":0.07,""zinc"":0.3,""selenium"":2,""phosphor"":16}",frida_dtu,1167,true
frida-1169,"Yogurt, with fruit, 1.5 % fat",frugt,"Yogurt, with fruit, 1.5 % fat fra Frida DTU database",72.49,3.6,10.45,1.25,,"{""A"":15.17,""D"":0.04,""E"":0.04,""B1"":0.037,""B2"":0.164,""B3"":0.16,""Folate"":12,""C"":0}","{""sodium"":33,""potassium"":145,""calcium"":111,""magnesium"":11,""iron"":0.04,""zinc"":0.44,""selenium"":1.45,""phosphor"":92}",frida_dtu,1169,true
